,nome,estado
339861,Coronel Marcos Rocha,RO
15257,Coronel Marcos Rocha,RO
400267,Coronel Marcos Rocha,RO
136816,Coronel Marcos Rocha,RO
76102,Coronel Marcos Rocha,RO
615474,Marcos Rogério,RO
580406,Marcos Rogério,RO
784648,Marcos Rogério,RO
883213,Brancos,RO
385883,Coronel Marcos Rocha,RO
925326,Nulos,RO
391061,Coronel Marcos Rocha,RO
413574,Coronel Marcos Rocha,RO
826992,Marcos Rogério,RO
91267,Coronel Marcos Rocha,RO
855456,Marcos Rogério,RO
560213,Marcos Rogério,RO
34629,Coronel Marcos Rocha,RO
380674,Coronel Marcos Rocha,RO
126347,Coronel Marcos Rocha,RO
879124,Brancos,RO
103424,Coronel Marcos Rocha,RO
851409,Marcos Rogério,RO
800780,Marcos Rogério,RO
802050,Marcos Rogério,RO
259562,Coronel Marcos Rocha,RO
896556,Nulos,RO
405210,Coronel Marcos Rocha,RO
245241,Coronel Marcos Rocha,RO
601221,Marcos Rogério,RO
570179,Marcos Rogério,RO
357744,Coronel Marcos Rocha,RO
716628,Marcos Rogério,RO
727795,Marcos Rogério,RO
143631,Coronel Marcos Rocha,RO
78927,Coronel Marcos Rocha,RO
211660,Coronel Marcos Rocha,RO
380340,Coronel Marcos Rocha,RO
422193,Coronel Marcos Rocha,RO
477669,Marcos Rogério,RO
685673,Marcos Rogério,RO
416579,Coronel Marcos Rocha,RO
683655,Marcos Rogério,RO
211252,Coronel Marcos Rocha,RO
519212,Marcos Rogério,RO
57039,Coronel Marcos Rocha,RO
816223,Marcos Rogério,RO
831386,Marcos Rogério,RO
146657,Coronel Marcos Rocha,RO
793284,Marcos Rogério,RO
392695,Coronel Marcos Rocha,RO
235254,Coronel Marcos Rocha,RO
625675,Marcos Rogério,RO
439696,Coronel Marcos Rocha,RO
573907,Marcos Rogério,RO
51660,Coronel Marcos Rocha,RO
430531,Coronel Marcos Rocha,RO
5892,Coronel Marcos Rocha,RO
230008,Coronel Marcos Rocha,RO
115119,Coronel Marcos Rocha,RO
419634,Coronel Marcos Rocha,RO
740819,Marcos Rogério,RO
253078,Coronel Marcos Rocha,RO
381267,Coronel Marcos Rocha,RO
486327,Marcos Rogério,RO
278263,Coronel Marcos Rocha,RO
31860,Coronel Marcos Rocha,RO
504663,Marcos Rogério,RO
842070,Marcos Rogério,RO
596126,Marcos Rogério,RO
250510,Coronel Marcos Rocha,RO
55586,Coronel Marcos Rocha,RO
571022,Marcos Rogério,RO
537708,Marcos Rogério,RO
448141,Coronel Marcos Rocha,RO
442412,Coronel Marcos Rocha,RO
197695,Coronel Marcos Rocha,RO
105051,Coronel Marcos Rocha,RO
121394,Coronel Marcos Rocha,RO
627686,Marcos Rogério,RO
49240,Coronel Marcos Rocha,RO
157873,Coronel Marcos Rocha,RO
329325,Coronel Marcos Rocha,RO
214874,Coronel Marcos Rocha,RO
381545,Coronel Marcos Rocha,RO
153005,Coronel Marcos Rocha,RO
487589,Marcos Rogério,RO
786054,Marcos Rogério,RO
604340,Marcos Rogério,RO
316169,Coronel Marcos Rocha,RO
551823,Marcos Rogério,RO
200524,Coronel Marcos Rocha,RO
275778,Coronel Marcos Rocha,RO
849011,Marcos Rogério,RO
650312,Marcos Rogério,RO
358243,Coronel Marcos Rocha,RO
718156,Marcos Rogério,RO
407218,Coronel Marcos Rocha,RO
275870,Coronel Marcos Rocha,RO
203567,Coronel Marcos Rocha,RO
301346,Coronel Marcos Rocha,RO
262091,Coronel Marcos Rocha,RO
437840,Coronel Marcos Rocha,RO
543788,Marcos Rogério,RO
302009,Coronel Marcos Rocha,RO
311894,Coronel Marcos Rocha,RO
916833,Nulos,RO
662300,Marcos Rogério,RO
749628,Marcos Rogério,RO
168238,Coronel Marcos Rocha,RO
409733,Coronel Marcos Rocha,RO
437964,Coronel Marcos Rocha,RO
838288,Marcos Rogério,RO
856059,Marcos Rogério,RO
135915,Coronel Marcos Rocha,RO
907242,Nulos,RO
141628,Coronel Marcos Rocha,RO
133051,Coronel Marcos Rocha,RO
518574,Marcos Rogério,RO
83108,Coronel Marcos Rocha,RO
151370,Coronel Marcos Rocha,RO
418703,Coronel Marcos Rocha,RO
347570,Coronel Marcos Rocha,RO
561253,Marcos Rogério,RO
124396,Coronel Marcos Rocha,RO
644324,Marcos Rogério,RO
774064,Marcos Rogério,RO
185674,Coronel Marcos Rocha,RO
524784,Marcos Rogério,RO
381195,Coronel Marcos Rocha,RO
216521,Coronel Marcos Rocha,RO
614472,Marcos Rogério,RO
510751,Marcos Rogério,RO
639191,Marcos Rogério,RO
416998,Coronel Marcos Rocha,RO
838010,Marcos Rogério,RO
192624,Coronel Marcos Rocha,RO
469965,Marcos Rogério,RO
640022,Marcos Rogério,RO
797549,Marcos Rogério,RO
96780,Coronel Marcos Rocha,RO
306937,Coronel Marcos Rocha,RO
299406,Coronel Marcos Rocha,RO
853190,Marcos Rogério,RO
127336,Coronel Marcos Rocha,RO
130939,Coronel Marcos Rocha,RO
437421,Coronel Marcos Rocha,RO
220025,Coronel Marcos Rocha,RO
342027,Coronel Marcos Rocha,RO
729812,Marcos Rogério,RO
797443,Marcos Rogério,RO
23126,Coronel Marcos Rocha,RO
89086,Coronel Marcos Rocha,RO
440570,Coronel Marcos Rocha,RO
239367,Coronel Marcos Rocha,RO
837977,Marcos Rogério,RO
608056,Marcos Rogério,RO
513990,Marcos Rogério,RO
698626,Marcos Rogério,RO
692310,Marcos Rogério,RO
508886,Marcos Rogério,RO
863582,Marcos Rogério,RO
197523,Coronel Marcos Rocha,RO
818458,Marcos Rogério,RO
624987,Marcos Rogério,RO
737170,Marcos Rogério,RO
106711,Coronel Marcos Rocha,RO
805591,Marcos Rogério,RO
167921,Coronel Marcos Rocha,RO
625752,Marcos Rogério,RO
29769,Coronel Marcos Rocha,RO
91091,Coronel Marcos Rocha,RO
784206,Marcos Rogério,RO
347604,Coronel Marcos Rocha,RO
391399,Coronel Marcos Rocha,RO
906058,Nulos,RO
468266,Marcos Rogério,RO
326022,Coronel Marcos Rocha,RO
812727,Marcos Rogério,RO
486660,Marcos Rogério,RO
225571,Coronel Marcos Rocha,RO
738634,Marcos Rogério,RO
395940,Coronel Marcos Rocha,RO
573767,Marcos Rogério,RO
321012,Coronel Marcos Rocha,RO
174991,Coronel Marcos Rocha,RO
779744,Marcos Rogério,RO
674461,Marcos Rogério,RO
182855,Coronel Marcos Rocha,RO
774765,Marcos Rogério,RO
609355,Marcos Rogério,RO
691232,Marcos Rogério,RO
790817,Marcos Rogério,RO
640338,Marcos Rogério,RO
532240,Marcos Rogério,RO
824580,Marcos Rogério,RO
263063,Coronel Marcos Rocha,RO
132040,Coronel Marcos Rocha,RO
364136,Coronel Marcos Rocha,RO
133597,Coronel Marcos Rocha,RO
34982,Coronel Marcos Rocha,RO
915769,Nulos,RO
54522,Coronel Marcos Rocha,RO
812723,Marcos Rogério,RO
567760,Marcos Rogério,RO
166857,Coronel Marcos Rocha,RO
752374,Marcos Rogério,RO
238558,Coronel Marcos Rocha,RO
106652,Coronel Marcos Rocha,RO
377465,Coronel Marcos Rocha,RO
229207,Coronel Marcos Rocha,RO
832508,Marcos Rogério,RO
135253,Coronel Marcos Rocha,RO
98441,Coronel Marcos Rocha,RO
822636,Marcos Rogério,RO
650896,Marcos Rogério,RO
701500,Marcos Rogério,RO
439697,Coronel Marcos Rocha,RO
565162,Marcos Rogério,RO
183951,Coronel Marcos Rocha,RO
234943,Coronel Marcos Rocha,RO
317287,Coronel Marcos Rocha,RO
917108,Nulos,RO
687778,Marcos Rogério,RO
884760,Brancos,RO
547930,Marcos Rogério,RO
605896,Marcos Rogério,RO
290397,Coronel Marcos Rocha,RO
215084,Coronel Marcos Rocha,RO
621822,Marcos Rogério,RO
101176,Coronel Marcos Rocha,RO
587772,Marcos Rogério,RO
903770,Nulos,RO
685852,Marcos Rogério,RO
531886,Marcos Rogério,RO
543133,Marcos Rogério,RO
632540,Marcos Rogério,RO
526751,Marcos Rogério,RO
555033,Marcos Rogério,RO
328336,Coronel Marcos Rocha,RO
563468,Marcos Rogério,RO
601641,Marcos Rogério,RO
461894,Marcos Rogério,RO
51867,Coronel Marcos Rocha,RO
514288,Marcos Rogério,RO
285044,Coronel Marcos Rocha,RO
596568,Marcos Rogério,RO
599726,Marcos Rogério,RO
324700,Coronel Marcos Rocha,RO
685895,Marcos Rogério,RO
824209,Marcos Rogério,RO
660907,Marcos Rogério,RO
449960,Coronel Marcos Rocha,RO
552546,Marcos Rogério,RO
168634,Coronel Marcos Rocha,RO
464825,Marcos Rogério,RO
901908,Nulos,RO
114101,Coronel Marcos Rocha,RO
53819,Coronel Marcos Rocha,RO
478218,Marcos Rogério,RO
311368,Coronel Marcos Rocha,RO
364518,Coronel Marcos Rocha,RO
244653,Coronel Marcos Rocha,RO
490596,Marcos Rogério,RO
473636,Marcos Rogério,RO
120279,Coronel Marcos Rocha,RO
181497,Coronel Marcos Rocha,RO
515956,Marcos Rogério,RO
315369,Coronel Marcos Rocha,RO
800341,Marcos Rogério,RO
531667,Marcos Rogério,RO
251404,Coronel Marcos Rocha,RO
146076,Coronel Marcos Rocha,RO
440680,Coronel Marcos Rocha,RO
481166,Marcos Rogério,RO
276187,Coronel Marcos Rocha,RO
508714,Marcos Rogério,RO
624273,Marcos Rogério,RO
339140,Coronel Marcos Rocha,RO
54511,Coronel Marcos Rocha,RO
117465,Coronel Marcos Rocha,RO
132540,Coronel Marcos Rocha,RO
347121,Coronel Marcos Rocha,RO
651629,Marcos Rogério,RO
206983,Coronel Marcos Rocha,RO
618939,Marcos Rogério,RO
63104,Coronel Marcos Rocha,RO
752622,Marcos Rogério,RO
76463,Coronel Marcos Rocha,RO
568972,Marcos Rogério,RO
456640,Coronel Marcos Rocha,RO
574244,Marcos Rogério,RO
681196,Marcos Rogério,RO
28126,Coronel Marcos Rocha,RO
338709,Coronel Marcos Rocha,RO
626795,Marcos Rogério,RO
853400,Marcos Rogério,RO
643267,Marcos Rogério,RO
914971,Nulos,RO
760733,Marcos Rogério,RO
76273,Coronel Marcos Rocha,RO
591,Coronel Marcos Rocha,RO
437827,Coronel Marcos Rocha,RO
12592,Coronel Marcos Rocha,RO
804570,Marcos Rogério,RO
302165,Coronel Marcos Rocha,RO
245733,Coronel Marcos Rocha,RO
281020,Coronel Marcos Rocha,RO
463394,Marcos Rogério,RO
690296,Marcos Rogério,RO
435517,Coronel Marcos Rocha,RO
220870,Coronel Marcos Rocha,RO
589912,Marcos Rogério,RO
421429,Coronel Marcos Rocha,RO
238638,Coronel Marcos Rocha,RO
149302,Coronel Marcos Rocha,RO
689509,Marcos Rogério,RO
228035,Coronel Marcos Rocha,RO
464900,Marcos Rogério,RO
861198,Marcos Rogério,RO
258662,Coronel Marcos Rocha,RO
6490,Coronel Marcos Rocha,RO
664210,Marcos Rogério,RO
565014,Marcos Rogério,RO
696725,Marcos Rogério,RO
228528,Coronel Marcos Rocha,RO
623759,Marcos Rogério,RO
539282,Marcos Rogério,RO
303012,Coronel Marcos Rocha,RO
75899,Coronel Marcos Rocha,RO
277700,Coronel Marcos Rocha,RO
809722,Marcos Rogério,RO
543505,Marcos Rogério,RO
73360,Coronel Marcos Rocha,RO
572086,Marcos Rogério,RO
412073,Coronel Marcos Rocha,RO
815242,Marcos Rogério,RO
695257,Marcos Rogério,RO
611891,Marcos Rogério,RO
691450,Marcos Rogério,RO
241135,Coronel Marcos Rocha,RO
49726,Coronel Marcos Rocha,RO
516800,Marcos Rogério,RO
408078,Coronel Marcos Rocha,RO
515662,Marcos Rogério,RO
781010,Marcos Rogério,RO
9052,Coronel Marcos Rocha,RO
276630,Coronel Marcos Rocha,RO
15132,Coronel Marcos Rocha,RO
7732,Coronel Marcos Rocha,RO
236588,Coronel Marcos Rocha,RO
534044,Marcos Rogério,RO
704795,Marcos Rogério,RO
271537,Coronel Marcos Rocha,RO
210603,Coronel Marcos Rocha,RO
922312,Nulos,RO
548765,Marcos Rogério,RO
146200,Coronel Marcos Rocha,RO
771568,Marcos Rogério,RO
459353,Marcos Rogério,RO
924709,Nulos,RO
486206,Marcos Rogério,RO
900428,Nulos,RO
682011,Marcos Rogério,RO
598209,Marcos Rogério,RO
369704,Coronel Marcos Rocha,RO
241836,Coronel Marcos Rocha,RO
797272,Marcos Rogério,RO
818633,Marcos Rogério,RO
261311,Coronel Marcos Rocha,RO
787008,Marcos Rogério,RO
866618,Marcos Rogério,RO
41945,Coronel Marcos Rocha,RO
355794,Coronel Marcos Rocha,RO
458336,Coronel Marcos Rocha,RO
38612,Coronel Marcos Rocha,RO
166119,Coronel Marcos Rocha,RO
704455,Marcos Rogério,RO
144991,Coronel Marcos Rocha,RO
65832,Coronel Marcos Rocha,RO
751905,Marcos Rogério,RO
415481,Coronel Marcos Rocha,RO
289540,Coronel Marcos Rocha,RO
240524,Coronel Marcos Rocha,RO
280747,Coronel Marcos Rocha,RO
518284,Marcos Rogério,RO
300825,Coronel Marcos Rocha,RO
105494,Coronel Marcos Rocha,RO
806555,Marcos Rogério,RO
349494,Coronel Marcos Rocha,RO
710638,Marcos Rogério,RO
207629,Coronel Marcos Rocha,RO
218555,Coronel Marcos Rocha,RO
122005,Coronel Marcos Rocha,RO
888661,Brancos,RO
330019,Coronel Marcos Rocha,RO
656980,Marcos Rogério,RO
826486,Marcos Rogério,RO
153602,Coronel Marcos Rocha,RO
516460,Marcos Rogério,RO
878448,Brancos,RO
795827,Marcos Rogério,RO
53159,Coronel Marcos Rocha,RO
709343,Marcos Rogério,RO
520105,Marcos Rogério,RO
900057,Nulos,RO
856436,Marcos Rogério,RO
351665,Coronel Marcos Rocha,RO
87285,Coronel Marcos Rocha,RO
859367,Marcos Rogério,RO
516694,Marcos Rogério,RO
300296,Coronel Marcos Rocha,RO
227469,Coronel Marcos Rocha,RO
445699,Coronel Marcos Rocha,RO
893913,Nulos,RO
682390,Marcos Rogério,RO
336542,Coronel Marcos Rocha,RO
877411,Brancos,RO
88265,Coronel Marcos Rocha,RO
732496,Marcos Rogério,RO
904062,Nulos,RO
819150,Marcos Rogério,RO
633709,Marcos Rogério,RO
407252,Coronel Marcos Rocha,RO
569755,Marcos Rogério,RO
18169,Coronel Marcos Rocha,RO
855834,Marcos Rogério,RO
783003,Marcos Rogério,RO
752313,Marcos Rogério,RO
211884,Coronel Marcos Rocha,RO
781872,Marcos Rogério,RO
120620,Coronel Marcos Rocha,RO
412878,Coronel Marcos Rocha,RO
893113,Brancos,RO
54439,Coronel Marcos Rocha,RO
724227,Marcos Rogério,RO
183736,Coronel Marcos Rocha,RO
772320,Marcos Rogério,RO
833005,Marcos Rogério,RO
639168,Marcos Rogério,RO
295912,Coronel Marcos Rocha,RO
288529,Coronel Marcos Rocha,RO
771091,Marcos Rogério,RO
605547,Marcos Rogério,RO
437475,Coronel Marcos Rocha,RO
406899,Coronel Marcos Rocha,RO
150180,Coronel Marcos Rocha,RO
57253,Coronel Marcos Rocha,RO
486848,Marcos Rogério,RO
606516,Marcos Rogério,RO
199103,Coronel Marcos Rocha,RO
789721,Marcos Rogério,RO
61824,Coronel Marcos Rocha,RO
44088,Coronel Marcos Rocha,RO
81887,Coronel Marcos Rocha,RO
574017,Marcos Rogério,RO
112237,Coronel Marcos Rocha,RO
201409,Coronel Marcos Rocha,RO
121243,Coronel Marcos Rocha,RO
651925,Marcos Rogério,RO
765398,Marcos Rogério,RO
402382,Coronel Marcos Rocha,RO
415431,Coronel Marcos Rocha,RO
292463,Coronel Marcos Rocha,RO
466771,Marcos Rogério,RO
622445,Marcos Rogério,RO
328811,Coronel Marcos Rocha,RO
834601,Marcos Rogério,RO
572285,Marcos Rogério,RO
96866,Coronel Marcos Rocha,RO
316604,Coronel Marcos Rocha,RO
56461,Coronel Marcos Rocha,RO
513246,Marcos Rogério,RO
51673,Coronel Marcos Rocha,RO
215245,Coronel Marcos Rocha,RO
610520,Marcos Rogério,RO
827677,Marcos Rogério,RO
474992,Marcos Rogério,RO
75283,Coronel Marcos Rocha,RO
267476,Coronel Marcos Rocha,RO
898969,Nulos,RO
209643,Coronel Marcos Rocha,RO
501738,Marcos Rogério,RO
368904,Coronel Marcos Rocha,RO
740427,Marcos Rogério,RO
431347,Coronel Marcos Rocha,RO
307607,Coronel Marcos Rocha,RO
484173,Marcos Rogério,RO
150562,Coronel Marcos Rocha,RO
922167,Nulos,RO
222248,Coronel Marcos Rocha,RO
347197,Coronel Marcos Rocha,RO
3269,Coronel Marcos Rocha,RO
359483,Coronel Marcos Rocha,RO
222157,Coronel Marcos Rocha,RO
505990,Marcos Rogério,RO
506269,Marcos Rogério,RO
447682,Coronel Marcos Rocha,RO
108249,Coronel Marcos Rocha,RO
907780,Nulos,RO
78298,Coronel Marcos Rocha,RO
323993,Coronel Marcos Rocha,RO
206246,Coronel Marcos Rocha,RO
776934,Marcos Rogério,RO
424848,Coronel Marcos Rocha,RO
186308,Coronel Marcos Rocha,RO
419642,Coronel Marcos Rocha,RO
322265,Coronel Marcos Rocha,RO
797489,Marcos Rogério,RO
862660,Marcos Rogério,RO
866617,Marcos Rogério,RO
867890,Marcos Rogério,RO
556620,Marcos Rogério,RO
849910,Marcos Rogério,RO
757891,Marcos Rogério,RO
234292,Coronel Marcos Rocha,RO
658977,Marcos Rogério,RO
146870,Coronel Marcos Rocha,RO
109514,Coronel Marcos Rocha,RO
283534,Coronel Marcos Rocha,RO
328108,Coronel Marcos Rocha,RO
151704,Coronel Marcos Rocha,RO
210349,Coronel Marcos Rocha,RO
536567,Marcos Rogério,RO
188874,Coronel Marcos Rocha,RO
884944,Brancos,RO
655318,Marcos Rogério,RO
177168,Coronel Marcos Rocha,RO
709766,Marcos Rogério,RO
401066,Coronel Marcos Rocha,RO
225020,Coronel Marcos Rocha,RO
656357,Marcos Rogério,RO
39123,Coronel Marcos Rocha,RO
702751,Marcos Rogério,RO
21635,Coronel Marcos Rocha,RO
925289,Nulos,RO
269583,Coronel Marcos Rocha,RO
75949,Coronel Marcos Rocha,RO
867287,Marcos Rogério,RO
904984,Nulos,RO
923058,Nulos,RO
633413,Marcos Rogério,RO
704848,Marcos Rogério,RO
788426,Marcos Rogério,RO
286658,Coronel Marcos Rocha,RO
602137,Marcos Rogério,RO
588457,Marcos Rogério,RO
750327,Marcos Rogério,RO
163496,Coronel Marcos Rocha,RO
619666,Marcos Rogério,RO
85601,Coronel Marcos Rocha,RO
649271,Marcos Rogério,RO
62580,Coronel Marcos Rocha,RO
303894,Coronel Marcos Rocha,RO
825167,Marcos Rogério,RO
459072,Marcos Rogério,RO
693516,Marcos Rogério,RO
745151,Marcos Rogério,RO
224326,Coronel Marcos Rocha,RO
908181,Nulos,RO
348066,Coronel Marcos Rocha,RO
612914,Marcos Rogério,RO
347515,Coronel Marcos Rocha,RO
706250,Marcos Rogério,RO
320955,Coronel Marcos Rocha,RO
225115,Coronel Marcos Rocha,RO
587583,Marcos Rogério,RO
162381,Coronel Marcos Rocha,RO
433845,Coronel Marcos Rocha,RO
488588,Marcos Rogério,RO
466435,Marcos Rogério,RO
643514,Marcos Rogério,RO
618831,Marcos Rogério,RO
695274,Marcos Rogério,RO
408379,Coronel Marcos Rocha,RO
458357,Coronel Marcos Rocha,RO
216349,Coronel Marcos Rocha,RO
150215,Coronel Marcos Rocha,RO
825850,Marcos Rogério,RO
162591,Coronel Marcos Rocha,RO
166332,Coronel Marcos Rocha,RO
882088,Brancos,RO
380484,Coronel Marcos Rocha,RO
382558,Coronel Marcos Rocha,RO
635783,Marcos Rogério,RO
838763,Marcos Rogério,RO
431237,Coronel Marcos Rocha,RO
801648,Marcos Rogério,RO
272091,Coronel Marcos Rocha,RO
792237,Marcos Rogério,RO
805138,Marcos Rogério,RO
897285,Nulos,RO
770825,Marcos Rogério,RO
116139,Coronel Marcos Rocha,RO
429565,Coronel Marcos Rocha,RO
792624,Marcos Rogério,RO
878295,Brancos,RO
461212,Marcos Rogério,RO
635106,Marcos Rogério,RO
660089,Marcos Rogério,RO
672382,Marcos Rogério,RO
203643,Coronel Marcos Rocha,RO
549218,Marcos Rogério,RO
343219,Coronel Marcos Rocha,RO
898011,Nulos,RO
96498,Coronel Marcos Rocha,RO
500498,Marcos Rogério,RO
723495,Marcos Rogério,RO
97489,Coronel Marcos Rocha,RO
875566,Brancos,RO
715774,Marcos Rogério,RO
280829,Coronel Marcos Rocha,RO
648093,Marcos Rogério,RO
92023,Coronel Marcos Rocha,RO
887046,Brancos,RO
599535,Marcos Rogério,RO
191587,Coronel Marcos Rocha,RO
713619,Marcos Rogério,RO
511291,Marcos Rogério,RO
325904,Coronel Marcos Rocha,RO
309352,Coronel Marcos Rocha,RO
322490,Coronel Marcos Rocha,RO
751576,Marcos Rogério,RO
575034,Marcos Rogério,RO
49102,Coronel Marcos Rocha,RO
136921,Coronel Marcos Rocha,RO
391028,Coronel Marcos Rocha,RO
788841,Marcos Rogério,RO
467550,Marcos Rogério,RO
331130,Coronel Marcos Rocha,RO
523254,Marcos Rogério,RO
37330,Coronel Marcos Rocha,RO
27271,Coronel Marcos Rocha,RO
471622,Marcos Rogério,RO
10667,Coronel Marcos Rocha,RO
355637,Coronel Marcos Rocha,RO
823425,Marcos Rogério,RO
424161,Coronel Marcos Rocha,RO
63047,Coronel Marcos Rocha,RO
345363,Coronel Marcos Rocha,RO
266743,Coronel Marcos Rocha,RO
425032,Coronel Marcos Rocha,RO
723623,Marcos Rogério,RO
322794,Coronel Marcos Rocha,RO
423211,Coronel Marcos Rocha,RO
265750,Coronel Marcos Rocha,RO
39423,Coronel Marcos Rocha,RO
271908,Coronel Marcos Rocha,RO
228515,Coronel Marcos Rocha,RO
777893,Marcos Rogério,RO
360263,Coronel Marcos Rocha,RO
371148,Coronel Marcos Rocha,RO
596933,Marcos Rogério,RO
457457,Coronel Marcos Rocha,RO
308755,Coronel Marcos Rocha,RO
142471,Coronel Marcos Rocha,RO
272288,Coronel Marcos Rocha,RO
861462,Marcos Rogério,RO
474730,Marcos Rogério,RO
89083,Coronel Marcos Rocha,RO
498800,Marcos Rogério,RO
306479,Coronel Marcos Rocha,RO
212117,Coronel Marcos Rocha,RO
331872,Coronel Marcos Rocha,RO
891140,Brancos,RO
511454,Marcos Rogério,RO
560688,Marcos Rogério,RO
805385,Marcos Rogério,RO
387478,Coronel Marcos Rocha,RO
241770,Coronel Marcos Rocha,RO
172340,Coronel Marcos Rocha,RO
296534,Coronel Marcos Rocha,RO
35900,Coronel Marcos Rocha,RO
16291,Coronel Marcos Rocha,RO
797969,Marcos Rogério,RO
581041,Marcos Rogério,RO
376428,Coronel Marcos Rocha,RO
1637,Coronel Marcos Rocha,RO
21016,Coronel Marcos Rocha,RO
438873,Coronel Marcos Rocha,RO
184692,Coronel Marcos Rocha,RO
452914,Coronel Marcos Rocha,RO
704260,Marcos Rogério,RO
84534,Coronel Marcos Rocha,RO
445282,Coronel Marcos Rocha,RO
163409,Coronel Marcos Rocha,RO
579529,Marcos Rogério,RO
192326,Coronel Marcos Rocha,RO
368889,Coronel Marcos Rocha,RO
194143,Coronel Marcos Rocha,RO
268035,Coronel Marcos Rocha,RO
841712,Marcos Rogério,RO
682414,Marcos Rogério,RO
13159,Coronel Marcos Rocha,RO
65134,Coronel Marcos Rocha,RO
644550,Marcos Rogério,RO
479923,Marcos Rogério,RO
828659,Marcos Rogério,RO
147707,Coronel Marcos Rocha,RO
879539,Brancos,RO
447535,Coronel Marcos Rocha,RO
367209,Coronel Marcos Rocha,RO
129402,Coronel Marcos Rocha,RO
256387,Coronel Marcos Rocha,RO
362677,Coronel Marcos Rocha,RO
735077,Marcos Rogério,RO
643281,Marcos Rogério,RO
380268,Coronel Marcos Rocha,RO
110006,Coronel Marcos Rocha,RO
326329,Coronel Marcos Rocha,RO
690136,Marcos Rogério,RO
822673,Marcos Rogério,RO
118463,Coronel Marcos Rocha,RO
900549,Nulos,RO
448996,Coronel Marcos Rocha,RO
313382,Coronel Marcos Rocha,RO
314530,Coronel Marcos Rocha,RO
76168,Coronel Marcos Rocha,RO
548401,Marcos Rogério,RO
226812,Coronel Marcos Rocha,RO
566121,Marcos Rogério,RO
598185,Marcos Rogério,RO
850369,Marcos Rogério,RO
686702,Marcos Rogério,RO
833456,Marcos Rogério,RO
237403,Coronel Marcos Rocha,RO
612230,Marcos Rogério,RO
306226,Coronel Marcos Rocha,RO
101619,Coronel Marcos Rocha,RO
685328,Marcos Rogério,RO
163305,Coronel Marcos Rocha,RO
578741,Marcos Rogério,RO
274547,Coronel Marcos Rocha,RO
176200,Coronel Marcos Rocha,RO
660888,Marcos Rogério,RO
504307,Marcos Rogério,RO
295225,Coronel Marcos Rocha,RO
594584,Marcos Rogério,RO
186616,Coronel Marcos Rocha,RO
809070,Marcos Rogério,RO
620247,Marcos Rogério,RO
420363,Coronel Marcos Rocha,RO
449578,Coronel Marcos Rocha,RO
51934,Coronel Marcos Rocha,RO
123890,Coronel Marcos Rocha,RO
710977,Marcos Rogério,RO
463077,Marcos Rogério,RO
858885,Marcos Rogério,RO
466194,Marcos Rogério,RO
667489,Marcos Rogério,RO
357873,Coronel Marcos Rocha,RO
750609,Marcos Rogério,RO
546360,Marcos Rogério,RO
386890,Coronel Marcos Rocha,RO
776128,Marcos Rogério,RO
750328,Marcos Rogério,RO
