,nome,estado
908946,Jorge Viana,AC
546889,Gladson Cameli,AC
1369139,Gladson Cameli,AC
1274628,Jorge Viana,AC
1339353,Gladson Cameli,AC
129798,Mara Rocha,AC
1022090,Gladson Cameli,AC
252561,Mara Rocha,AC
1250487,Jorge Viana,AC
326442,Gladson Cameli,AC
182956,Gladson Cameli,AC
456580,Petecão,AC
1205168,Gladson Cameli,AC
414146,Petecão,AC
667088,Jorge Viana,AC
726793,Gladson Cameli,AC
103914,Jorge Viana,AC
973309,Gladson Cameli,AC
432679,Jorge Viana,AC
791742,Marcio Bittar,AC
989337,Branco,AC
631780,Gladson Cameli,AC
45225,Gladson Cameli,AC
941996,Gladson Cameli,AC
266650,Gladson Cameli,AC
1375872,Gladson Cameli,AC
1204661,Jorge Viana,AC
1338058,Gladson Cameli,AC
1114034,Jorge Viana,AC
1080662,Mara Rocha,AC
1336432,Petecão,AC
169904,Marcio Bittar,AC
1191882,Mara Rocha,AC
243780,Gladson Cameli,AC
1272973,Jorge Viana,AC
123040,Marcio Bittar,AC
1173605,Mara Rocha,AC
882809,Petecão,AC
980814,Nulo,AC
988125,Gladson Cameli,AC
669033,Jorge Viana,AC
541960,Nulo,AC
102848,Mara Rocha,AC
937676,Mara Rocha,AC
181182,Gladson Cameli,AC
837726,Jorge Viana,AC
106700,Gladson Cameli,AC
1106593,Gladson Cameli,AC
923131,Mara Rocha,AC
169888,Jorge Viana,AC
282423,Gladson Cameli,AC
338108,Petecão,AC
167991,Gladson Cameli,AC
1056702,Gladson Cameli,AC
243986,Jorge Viana,AC
583327,Jorge Viana,AC
956353,Gladson Cameli,AC
501387,Mara Rocha,AC
1003281,Jorge Viana,AC
432731,Gladson Cameli,AC
543566,Gladson Cameli,AC
625190,Gladson Cameli,AC
337932,Jorge Viana,AC
114168,Gladson Cameli,AC
1182473,Gladson Cameli,AC
447741,Gladson Cameli,AC
129957,Gladson Cameli,AC
956460,Jorge Viana,AC
1360613,Nulo,AC
701890,Jorge Viana,AC
740348,Gladson Cameli,AC
872043,Mara Rocha,AC
736307,Branco,AC
178080,Gladson Cameli,AC
