,nome,estado
163242,Branco,RO
422269,Jair Bolsonaro,RO
338490,Jair Bolsonaro,RO
745442,Lula,RO
737335,Jair Bolsonaro,RO
861892,Jair Bolsonaro,RO
716051,Jair Bolsonaro,RO
319830,Lula,RO
809437,Jair Bolsonaro,RO
103192,Jair Bolsonaro,RO
626337,Jair Bolsonaro,RO
854246,Jair Bolsonaro,RO
1257592,Jair Bolsonaro,RO
1088217,Lula,RO
1073083,Lula,RO
102595,Jair Bolsonaro,RO
1171803,Jair Bolsonaro,RO
