,nome,estado
250558,Jair Bolsonaro,RO
131104,Jair Bolsonaro,RO
1189341,Lula,RO
313473,Jair Bolsonaro,RO
64469,Jair Bolsonaro,RO
1216204,Jair Bolsonaro,RO
783457,Jair Bolsonaro,RO
786516,Jair Bolsonaro,RO
1128481,Jair Bolsonaro,RO
748544,Jair Bolsonaro,RO
960151,Jair Bolsonaro,RO
1008178,Jair Bolsonaro,RO
394186,Lula,RO
517846,Lula,RO
831252,Jair Bolsonaro,RO
568415,Jair Bolsonaro,RO
1132777,Simone Tebet,RO
889953,Jair Bolsonaro,RO
1294744,Jair Bolsonaro,RO
1341039,Jair Bolsonaro,RO
1264618,Jair Bolsonaro,RO
1354615,Lula,RO
54318,Lula,RO
253447,Lula,RO
397327,Jair Bolsonaro,RO
1342225,Nulo,RO
538581,Simone Tebet,RO
237832,Lula,RO
1004726,Jair Bolsonaro,RO
505156,Jair Bolsonaro,RO
1271728,Jair Bolsonaro,RO
47523,Jair Bolsonaro,RO
789984,Jair Bolsonaro,RO
157807,Jair Bolsonaro,RO
808225,Lula,RO
1253296,Jair Bolsonaro,RO
797212,Jair Bolsonaro,RO
1319884,Lula,RO
351760,Jair Bolsonaro,RO
1086364,Jair Bolsonaro,RO
800167,Jair Bolsonaro,RO
834690,Simone Tebet,RO
68844,Jair Bolsonaro,RO
1289055,Simone Tebet,RO
1364280,Lula,RO
205901,Lula,RO
1072729,Lula,RO
796346,Jair Bolsonaro,RO
439887,Jair Bolsonaro,RO
79656,Jair Bolsonaro,RO
551494,Jair Bolsonaro,RO
63613,Lula,RO
534912,Jair Bolsonaro,RO
7760,Jair Bolsonaro,RO
724874,Jair Bolsonaro,RO
1117275,Jair Bolsonaro,RO
560048,Ciro Gomes,RO
197934,Jair Bolsonaro,RO
1065542,Jair Bolsonaro,RO
1061958,Ciro Gomes,RO
846561,Simone Tebet,RO
515758,Jair Bolsonaro,RO
1082639,Jair Bolsonaro,RO
582826,Jair Bolsonaro,RO
237835,Felipe D'Avila,RO
1235021,Lula,RO
1268271,Jair Bolsonaro,RO
912842,Lula,RO
