,nome,estado
5945483,Simone Tebet,TO
5993584,Jair Bolsonaro,TO
5483120,Lula,TO
5568677,Lula,TO
5873489,Lula,TO
5894054,Jair Bolsonaro,TO
5353277,Lula,TO
5885537,Lula,TO
5324625,Jair Bolsonaro,TO
5933865,Lula,TO
5961787,Lula,TO
5517140,Lula,TO
5759522,Jair Bolsonaro,TO
5250745,Ciro Gomes,TO
5403576,Jair Bolsonaro,TO
5730018,Jair Bolsonaro,TO
5271190,Jair Bolsonaro,TO
5691133,Lula,TO
5408516,Lula,TO
5260092,Jair Bolsonaro,TO
5404075,Jair Bolsonaro,TO
5416463,Lula,TO
