,nome,estado
1306828,Nulo,RO
805193,Jaime Bagattoli,RO
207129,Mariana Carvalho,RO
1288888,Mariana Carvalho,RO
1112041,Acir Gurgacz,RO
439454,Jaime Bagattoli,RO
645242,Jaime Bagattoli,RO
99175,Jaime Bagattoli,RO
709172,Mariana Carvalho,RO
1114230,Jaime Bagattoli,RO
289001,Mariana Carvalho,RO
310164,Mariana Carvalho,RO
189592,Mariana Carvalho,RO
704870,Jaime Bagattoli,RO
1232755,Mariana Carvalho,RO
336406,Mariana Carvalho,RO
1133530,Acir Gurgacz,RO
819366,Mariana Carvalho,RO
962316,Jaime Bagattoli,RO
1304686,Jaime Bagattoli,RO
1265892,Acir Gurgacz,RO
284274,Nulo,RO
138395,Jaime Bagattoli,RO
709849,Expedito Junior,RO
831913,Expedito Junior,RO
873241,Mariana Carvalho,RO
528043,Mariana Carvalho,RO
550589,Jaime Bagattoli,RO
33847,Nulo,RO
1177116,Mariana Carvalho,RO
425321,Acir Gurgacz,RO
570075,Jaime Bagattoli,RO
218684,Jaime Bagattoli,RO
1252308,Jaqueline Cassol,RO
607502,Acir Gurgacz,RO
41786,Expedito Junior,RO
103213,Jaime Bagattoli,RO
935776,Nulo,RO
28847,Expedito Junior,RO
258583,Expedito Junior,RO
1143793,Jaime Bagattoli,RO
12152,Expedito Junior,RO
1149882,Nulo,RO
1070216,Jaime Bagattoli,RO
54806,Jaime Bagattoli,RO
1325297,Mariana Carvalho,RO
525922,Jaqueline Cassol,RO
38122,Expedito Junior,RO
1283358,Expedito Junior,RO
498641,Jaime Bagattoli,RO
110955,Expedito Junior,RO
671750,Nulo,RO
903063,Mariana Carvalho,RO
703392,Mariana Carvalho,RO
1276049,Jaime Bagattoli,RO
355149,Jaime Bagattoli,RO
370973,Jaime Bagattoli,RO
569512,Branco,RO
4703,Jaime Bagattoli,RO
291653,Expedito Junior,RO
1002528,Jaqueline Cassol,RO
675267,Mariana Carvalho,RO
91750,Jaqueline Cassol,RO
1075866,Mariana Carvalho,RO
1297617,Jaqueline Cassol,RO
136278,Jaime Bagattoli,RO
732348,Mariana Carvalho,RO
226263,Jaqueline Cassol,RO
1168808,Jaime Bagattoli,RO
249613,Mariana Carvalho,RO
742745,Acir Gurgacz,RO
846432,Expedito Junior,RO
360942,Expedito Junior,RO
1064287,Jaime Bagattoli,RO
116544,Acir Gurgacz,RO
335549,Nulo,RO
1112062,Mariana Carvalho,RO
382749,Jaime Bagattoli,RO
604567,Mariana Carvalho,RO
250698,Mariana Carvalho,RO
58225,Jaqueline Cassol,RO
1078040,Jaime Bagattoli,RO
1332755,Acir Gurgacz,RO
123628,Jaqueline Cassol,RO
1347369,Mariana Carvalho,RO
570932,Branco,RO
1362186,Mariana Carvalho,RO
605913,Jaime Bagattoli,RO
795896,Jaime Bagattoli,RO
579178,Nulo,RO
24937,Acir Gurgacz,RO
572604,Mariana Carvalho,RO
231967,Jaime Bagattoli,RO
1047085,Mariana Carvalho,RO
918266,Jaqueline Cassol,RO
604487,Mariana Carvalho,RO
1219042,Mariana Carvalho,RO
1243974,Jaqueline Cassol,RO
576171,Jaime Bagattoli,RO
1112598,Jaime Bagattoli,RO
269083,Expedito Junior,RO
263751,Jaime Bagattoli,RO
350125,Expedito Junior,RO
443766,Nulo,RO
1271113,Jaime Bagattoli,RO
