,nome,estado
4319163,Lula,PA
3536921,Ciro Gomes,PA
4859131,Lula,PA
1551368,Jair Bolsonaro,PA
2719712,Jair Bolsonaro,PA
3655918,Jair Bolsonaro,PA
1976077,Lula,PA
2390762,Lula,PA
4985198,Lula,PA
2785879,Jair Bolsonaro,PA
3152366,Lula,PA
4058822,Jair Bolsonaro,PA
543980,Jair Bolsonaro,PA
4775472,Lula,PA
2747156,Jair Bolsonaro,PA
4941097,Lula,PA
3103681,Lula,PA
1569252,Simone Tebet,PA
2129536,Lula,PA
719680,Lula,PA
1158296,Lula,PA
4061085,Branco,PA
2443493,Lula,PA
5131462,Lula,PA
1770638,Lula,PA
2933588,Jair Bolsonaro,PA
4482326,Jair Bolsonaro,PA
2241539,Jair Bolsonaro,PA
4826277,Ciro Gomes,PA
2664746,Nulo,PA
2387521,Jair Bolsonaro,PA
1883829,Lula,PA
3427191,Lula,PA
4743374,Jair Bolsonaro,PA
1704933,Lula,PA
3614145,Jair Bolsonaro,PA
723787,Jair Bolsonaro,PA
4406507,Jair Bolsonaro,PA
4568406,Lula,PA
1285373,Jair Bolsonaro,PA
561573,Jair Bolsonaro,PA
1747458,Lula,PA
1661951,Jair Bolsonaro,PA
4906967,Jair Bolsonaro,PA
817246,Lula,PA
4012757,Jair Bolsonaro,PA
4825959,Jair Bolsonaro,PA
3322273,Jair Bolsonaro,PA
1384536,Lula,PA
2219976,Jair Bolsonaro,PA
3186837,Lula,PA
3998706,Lula,PA
1669799,Lula,PA
2176165,Lula,PA
2766992,Lula,PA
1847408,Lula,PA
2245595,Jair Bolsonaro,PA
4261440,Jair Bolsonaro,PA
2083590,Branco,PA
4828087,Lula,PA
1249147,Jair Bolsonaro,PA
4545065,Lula,PA
5228606,Lula,PA
1127567,Lula,PA
4190134,Lula,PA
4858304,Lula,PA
4965142,Jair Bolsonaro,PA
1165434,Jair Bolsonaro,PA
1544527,Lula,PA
4071695,Lula,PA
1332811,Lula,PA
1601789,Simone Tebet,PA
2927921,Lula,PA
1465177,Lula,PA
4780799,Lula,PA
5023305,Jair Bolsonaro,PA
1466570,Nulo,PA
2171851,Jair Bolsonaro,PA
3397563,Jair Bolsonaro,PA
2995583,Lula,PA
1860333,Lula,PA
828158,Lula,PA
2718634,Lula,PA
3257872,Lula,PA
472714,Lula,PA
4986465,Ciro Gomes,PA
621792,Lula,PA
3133679,Lula,PA
4370553,Lula,PA
3372143,Jair Bolsonaro,PA
1144979,Lula,PA
5102792,Lula,PA
3963395,Jair Bolsonaro,PA
3604260,Jair Bolsonaro,PA
2329854,Jair Bolsonaro,PA
2695902,Lula,PA
5097789,Lula,PA
1351090,Lula,PA
921063,Lula,PA
3696794,Lula,PA
1420422,Ciro Gomes,PA
1617377,Jair Bolsonaro,PA
3449421,Jair Bolsonaro,PA
2938296,Branco,PA
1634733,Simone Tebet,PA
1540208,Jair Bolsonaro,PA
4330937,Lula,PA
4059986,Jair Bolsonaro,PA
3057899,Lula,PA
949290,Simone Tebet,PA
2863634,Ciro Gomes,PA
2262933,Jair Bolsonaro,PA
2893061,Jair Bolsonaro,PA
4287244,Jair Bolsonaro,PA
3858107,Branco,PA
4797804,Jair Bolsonaro,PA
5140849,Branco,PA
1077622,Branco,PA
3944573,Lula,PA
2081292,Jair Bolsonaro,PA
2910919,Lula,PA
3084976,Jair Bolsonaro,PA
2423467,Jair Bolsonaro,PA
1695185,Lula,PA
1188158,Jair Bolsonaro,PA
5151796,Jair Bolsonaro,PA
2216529,Jair Bolsonaro,PA
3007620,Simone Tebet,PA
4882373,Jair Bolsonaro,PA
608728,Lula,PA
3254687,Lula,PA
1125792,Jair Bolsonaro,PA
2890806,Lula,PA
4562153,Jair Bolsonaro,PA
1462109,Lula,PA
1096983,Lula,PA
4029420,Jair Bolsonaro,PA
4557829,Lula,PA
2321319,Lula,PA
1790334,Jair Bolsonaro,PA
2881382,Lula,PA
3259811,Ciro Gomes,PA
613072,Lula,PA
1105471,Lula,PA
2441708,Jair Bolsonaro,PA
1375382,Lula,PA
480603,Jair Bolsonaro,PA
3548366,Lula,PA
3346394,Lula,PA
3102308,Jair Bolsonaro,PA
4806530,Jair Bolsonaro,PA
4426408,Lula,PA
682641,Lula,PA
1653919,Simone Tebet,PA
2307596,Jair Bolsonaro,PA
3594254,Lula,PA
3267550,Lula,PA
2193504,Jair Bolsonaro,PA
535350,Jair Bolsonaro,PA
2397678,Lula,PA
1467603,Jair Bolsonaro,PA
1833737,Lula,PA
5019256,Lula,PA
3522311,Jair Bolsonaro,PA
1323747,Jair Bolsonaro,PA
4415234,Lula,PA
4600072,Jair Bolsonaro,PA
498515,Simone Tebet,PA
1349423,Lula,PA
679209,Simone Tebet,PA
4449607,Jair Bolsonaro,PA
1844980,Lula,PA
2374807,Lula,PA
584528,Jair Bolsonaro,PA
627667,Lula,PA
2773467,Jair Bolsonaro,PA
3591458,Jair Bolsonaro,PA
1409970,Lula,PA
4615546,Lula,PA
2808794,Lula,PA
5036229,Lula,PA
1115798,Jair Bolsonaro,PA
3464631,Lula,PA
2713499,Lula,PA
1879759,Jair Bolsonaro,PA
4663480,Lula,PA
4403332,Lula,PA
1489745,Jair Bolsonaro,PA
4000666,Jair Bolsonaro,PA
4338749,Lula,PA
3140684,Jair Bolsonaro,PA
2182674,Lula,PA
3096325,Ciro Gomes,PA
970849,Lula,PA
4996456,Lula,PA
1402585,Lula,PA
1975233,Simone Tebet,PA
4587604,Jair Bolsonaro,PA
3683682,Lula,PA
4795711,Lula,PA
852799,Lula,PA
556208,Lula,PA
3568991,Jair Bolsonaro,PA
4948046,Lula,PA
2722336,Lula,PA
2308069,Lula,PA
1289721,Lula,PA
4028483,Lula,PA
3686079,Jair Bolsonaro,PA
1757808,Lula,PA
4156252,Jair Bolsonaro,PA
2355550,Jair Bolsonaro,PA
2782589,Lula,PA
2984360,Lula,PA
1557696,Lula,PA
1158548,Jair Bolsonaro,PA
1319091,Lula,PA
3273792,Jair Bolsonaro,PA
2030051,Jair Bolsonaro,PA
4119573,Lula,PA
2242819,Lula,PA
3308890,Jair Bolsonaro,PA
1624294,Lula,PA
2827373,Jair Bolsonaro,PA
4210859,Lula,PA
4209511,Lula,PA
2704943,Jair Bolsonaro,PA
4369339,Ciro Gomes,PA
2360022,Lula,PA
1001228,Lula,PA
2161416,Jair Bolsonaro,PA
4941471,Lula,PA
1664288,Lula,PA
1856226,Simone Tebet,PA
4602610,Nulo,PA
3590555,Jair Bolsonaro,PA
5051977,Jair Bolsonaro,PA
2418366,Lula,PA
665188,Simone Tebet,PA
4804171,Jair Bolsonaro,PA
2173349,Lula,PA
544615,Lula,PA
1299319,Simone Tebet,PA
585979,Jair Bolsonaro,PA
2061283,Lula,PA
2680962,Jair Bolsonaro,PA
1344631,Jair Bolsonaro,PA
3179049,Jair Bolsonaro,PA
2895159,Jair Bolsonaro,PA
3421779,Lula,PA
651682,Jair Bolsonaro,PA
2865050,Lula,PA
2832012,Jair Bolsonaro,PA
4082625,Jair Bolsonaro,PA
1670011,Lula,PA
3900708,Lula,PA
5105307,Jair Bolsonaro,PA
4043518,Jair Bolsonaro,PA
3660213,Lula,PA
3191744,Jair Bolsonaro,PA
1983996,Lula,PA
1597704,Lula,PA
3211520,Lula,PA
3592284,Jair Bolsonaro,PA
2687697,Lula,PA
2776490,Jair Bolsonaro,PA
4006771,Simone Tebet,PA
3271815,Lula,PA
507121,Jair Bolsonaro,PA
1303273,Lula,PA
4273003,Jair Bolsonaro,PA
1008285,Jair Bolsonaro,PA
3744228,Lula,PA
1105307,Simone Tebet,PA
2078691,Jair Bolsonaro,PA
1769958,Lula,PA
1793959,Lula,PA
4707406,Lula,PA
3893973,Jair Bolsonaro,PA
3278666,Lula,PA
3956677,Jair Bolsonaro,PA
2154552,Jair Bolsonaro,PA
3720996,Jair Bolsonaro,PA
2334727,Lula,PA
2686537,Lula,PA
1063318,Lula,PA
4461831,Jair Bolsonaro,PA
3387102,Lula,PA
4718386,Lula,PA
2174212,Lula,PA
3247807,Jair Bolsonaro,PA
894455,Branco,PA
3341420,Lula,PA
2606540,Lula,PA
1298319,Lula,PA
3677402,Lula,PA
2900378,Jair Bolsonaro,PA
4435369,Lula,PA
2766307,Jair Bolsonaro,PA
611334,Jair Bolsonaro,PA
4291565,Jair Bolsonaro,PA
1395402,Lula,PA
4308607,Jair Bolsonaro,PA
4069498,Jair Bolsonaro,PA
4011567,Lula,PA
5132398,Lula,PA
501976,Lula,PA
2507107,Jair Bolsonaro,PA
2430731,Lula,PA
4885278,Lula,PA
5139586,Jair Bolsonaro,PA
2147058,Lula,PA
571195,Jair Bolsonaro,PA
1107321,Jair Bolsonaro,PA
4855336,Lula,PA
1581451,Jair Bolsonaro,PA
3115218,Jair Bolsonaro,PA
3467807,Lula,PA
3943546,Lula,PA
1575299,Lula,PA
4973890,Lula,PA
690039,Lula,PA
3135438,Jair Bolsonaro,PA
1606127,Jair Bolsonaro,PA
4298546,Jair Bolsonaro,PA
1008971,Lula,PA
3485956,Lula,PA
4175265,Lula,PA
3485632,Lula,PA
2974973,Lula,PA
2209131,Jair Bolsonaro,PA
4630041,Lula,PA
2814667,Jair Bolsonaro,PA
2615591,Lula,PA
3325399,Lula,PA
1704533,Lula,PA
2403561,Lula,PA
4916829,Lula,PA
1012712,Jair Bolsonaro,PA
3481564,Ciro Gomes,PA
3235198,Lula,PA
1024961,Lula,PA
1221782,Lula,PA
1280981,Lula,PA
1916187,Lula,PA
1186702,Simone Tebet,PA
3616291,Jair Bolsonaro,PA
5122017,Jair Bolsonaro,PA
1506325,Lula,PA
4255682,Jair Bolsonaro,PA
2651543,Lula,PA
1596796,Jair Bolsonaro,PA
3456903,Jair Bolsonaro,PA
1423984,Jair Bolsonaro,PA
3680913,Jair Bolsonaro,PA
1858517,Lula,PA
2017041,Lula,PA
3183185,Jair Bolsonaro,PA
2973371,Lula,PA
3650295,Jair Bolsonaro,PA
662035,Lula,PA
5019749,Jair Bolsonaro,PA
2959147,Lula,PA
4738262,Lula,PA
1806610,Lula,PA
4649774,Jair Bolsonaro,PA
3450211,Lula,PA
1309273,Jair Bolsonaro,PA
1147296,Lula,PA
2904213,Simone Tebet,PA
4120049,Lula,PA
4009259,Simone Tebet,PA
3484021,Lula,PA
1895924,Lula,PA
4104339,Lula,PA
1681564,Lula,PA
4206059,Lula,PA
3603685,Jair Bolsonaro,PA
4229460,Lula,PA
503310,Lula,PA
866301,Jair Bolsonaro,PA
2072632,Lula,PA
4566262,Lula,PA
4869800,Jair Bolsonaro,PA
2171440,Jair Bolsonaro,PA
1681042,Simone Tebet,PA
465526,Lula,PA
2149612,Lula,PA
2505155,Lula,PA
4149530,Jair Bolsonaro,PA
4419289,Lula,PA
2730536,Lula,PA
1777459,Soraya Thronicke,PA
1280931,Lula,PA
864308,Jair Bolsonaro,PA
1025319,Lula,PA
4003854,Lula,PA
2447523,Jair Bolsonaro,PA
2662797,Lula,PA
4666808,Lula,PA
4286710,Jair Bolsonaro,PA
3303566,Lula,PA
738029,Jair Bolsonaro,PA
5073418,Lula,PA
4670572,Lula,PA
4644464,Jair Bolsonaro,PA
2817702,Simone Tebet,PA
711659,Ciro Gomes,PA
852324,Jair Bolsonaro,PA
3477918,Jair Bolsonaro,PA
4364866,Lula,PA
5154058,Jair Bolsonaro,PA
1722965,Lula,PA
2417049,Lula,PA
4825829,Jair Bolsonaro,PA
3291031,Lula,PA
4268107,Lula,PA
4719327,Jair Bolsonaro,PA
2113299,Jair Bolsonaro,PA
4000862,Lula,PA
592295,Lula,PA
483367,Jair Bolsonaro,PA
1842675,Jair Bolsonaro,PA
556387,Jair Bolsonaro,PA
4723730,Lula,PA
1774812,Lula,PA
1088679,Lula,PA
2693040,Lula,PA
2324652,Lula,PA
4801065,Lula,PA
3928948,Jair Bolsonaro,PA
4799237,Lula,PA
1006119,Jair Bolsonaro,PA
1007375,Lula,PA
3678542,Jair Bolsonaro,PA
3281468,Jair Bolsonaro,PA
667427,Lula,PA
1259032,Lula,PA
3985005,Jair Bolsonaro,PA
3330988,Jair Bolsonaro,PA
4068542,Lula,PA
4196607,Jair Bolsonaro,PA
1012070,Jair Bolsonaro,PA
4683246,Jair Bolsonaro,PA
3790026,Lula,PA
2529364,Jair Bolsonaro,PA
2197038,Lula,PA
2122287,Lula,PA
4639088,Jair Bolsonaro,PA
4307392,Soraya Thronicke,PA
5055963,Lula,PA
2174881,Lula,PA
4445008,Lula,PA
4944232,Lula,PA
675936,Lula,PA
3841116,Jair Bolsonaro,PA
3888652,Jair Bolsonaro,PA
848638,Nulo,PA
1476567,Lula,PA
783183,Jair Bolsonaro,PA
3691827,Lula,PA
1856094,Jair Bolsonaro,PA
5119847,Jair Bolsonaro,PA
1155791,Branco,PA
4974139,Jair Bolsonaro,PA
4683294,Lula,PA
4427237,Jair Bolsonaro,PA
532657,Lula,PA
5087674,Lula,PA
1343671,Jair Bolsonaro,PA
4306231,Jair Bolsonaro,PA
1700138,Jair Bolsonaro,PA
639161,Jair Bolsonaro,PA
3864978,Jair Bolsonaro,PA
3723284,Branco,PA
2486348,Jair Bolsonaro,PA
4578877,Lula,PA
2467331,Jair Bolsonaro,PA
1884940,Lula,PA
4629593,Lula,PA
1639761,Lula,PA
815609,Lula,PA
5099417,Lula,PA
3059420,Lula,PA
3270559,Nulo,PA
3929757,Jair Bolsonaro,PA
2672165,Jair Bolsonaro,PA
3864005,Jair Bolsonaro,PA
4201889,Lula,PA
4208598,Jair Bolsonaro,PA
2710738,Lula,PA
4319293,Jair Bolsonaro,PA
1896446,Jair Bolsonaro,PA
5089873,Lula,PA
2841387,Nulo,PA
4742477,Jair Bolsonaro,PA
848085,Jair Bolsonaro,PA
4289847,Jair Bolsonaro,PA
3594889,Jair Bolsonaro,PA
2780696,Lula,PA
4290852,Simone Tebet,PA
1803221,Jair Bolsonaro,PA
4138992,Jair Bolsonaro,PA
1205972,Lula,PA
1953561,Jair Bolsonaro,PA
4517386,Jair Bolsonaro,PA
1501883,Jair Bolsonaro,PA
3881538,Lula,PA
464874,Lula,PA
1839814,Jair Bolsonaro,PA
3699059,Lula,PA
3473201,Lula,PA
4837105,Lula,PA
4721678,Lula,PA
843394,Lula,PA
5097550,Lula,PA
2284526,Lula,PA
3655911,Lula,PA
3873137,Lula,PA
2056180,Lula,PA
2406148,Jair Bolsonaro,PA
1767534,Jair Bolsonaro,PA
4652120,Lula,PA
4943306,Lula,PA
3944564,Simone Tebet,PA
779977,Lula,PA
3658441,Lula,PA
4710206,Lula,PA
1502750,Jair Bolsonaro,PA
3076764,Lula,PA
4994265,Jair Bolsonaro,PA
3055733,Ciro Gomes,PA
2846848,Lula,PA
1336194,Jair Bolsonaro,PA
3328290,Jair Bolsonaro,PA
1536650,Lula,PA
2382513,Lula,PA
4101666,Jair Bolsonaro,PA
4965680,Lula,PA
599309,Jair Bolsonaro,PA
610067,Jair Bolsonaro,PA
953274,Lula,PA
820449,Lula,PA
4591465,Lula,PA
4616833,Jair Bolsonaro,PA
4550065,Lula,PA
2816476,Lula,PA
2142080,Jair Bolsonaro,PA
1446541,Lula,PA
1640819,Jair Bolsonaro,PA
4584916,Lula,PA
4844716,Lula,PA
1630840,Simone Tebet,PA
1977217,Lula,PA
2594678,Jair Bolsonaro,PA
2864998,Lula,PA
3117928,Simone Tebet,PA
3108331,Jair Bolsonaro,PA
3120719,Lula,PA
446600,Lula,PA
4647250,Lula,PA
2476455,Jair Bolsonaro,PA
4742939,Lula,PA
3352725,Lula,PA
1060856,Jair Bolsonaro,PA
2033428,Lula,PA
2741399,Jair Bolsonaro,PA
1158492,Jair Bolsonaro,PA
5127776,Lula,PA
3287739,Lula,PA
1906539,Lula,PA
4712698,Lula,PA
4757424,Jair Bolsonaro,PA
3411430,Jair Bolsonaro,PA
4495406,Jair Bolsonaro,PA
4491282,Jair Bolsonaro,PA
3143219,Lula,PA
3096405,Jair Bolsonaro,PA
3075909,Jair Bolsonaro,PA
3609956,Lula,PA
2365390,Lula,PA
2588850,Jair Bolsonaro,PA
2853702,Lula,PA
575597,Lula,PA
5187872,Jair Bolsonaro,PA
2985426,Lula,PA
984014,Jair Bolsonaro,PA
2688441,Simone Tebet,PA
2956308,Jair Bolsonaro,PA
5087069,Lula,PA
504240,Jair Bolsonaro,PA
2765209,Lula,PA
2307016,Jair Bolsonaro,PA
2419681,Lula,PA
4512255,Lula,PA
1680977,Simone Tebet,PA
3227968,Jair Bolsonaro,PA
1179725,Jair Bolsonaro,PA
1394462,Lula,PA
1745029,Jair Bolsonaro,PA
2449138,Lula,PA
1873766,Lula,PA
4852860,Simone Tebet,PA
2381957,Lula,PA
819041,Lula,PA
1357180,Nulo,PA
4564718,Lula,PA
1872876,Jair Bolsonaro,PA
3266172,Ciro Gomes,PA
2960933,Jair Bolsonaro,PA
2436996,Jair Bolsonaro,PA
3972030,Jair Bolsonaro,PA
2376644,Jair Bolsonaro,PA
2759545,Nulo,PA
2796214,Lula,PA
3938128,Lula,PA
3327048,Jair Bolsonaro,PA
3636037,Lula,PA
4006034,Jair Bolsonaro,PA
3092708,Lula,PA
4527448,Jair Bolsonaro,PA
2500655,Lula,PA
2797972,Lula,PA
4179903,Nulo,PA
1937914,Jair Bolsonaro,PA
1119841,Jair Bolsonaro,PA
4653854,Jair Bolsonaro,PA
1407164,Lula,PA
4942063,Lula,PA
2176054,Jair Bolsonaro,PA
4271142,Jair Bolsonaro,PA
2710582,Jair Bolsonaro,PA
2140106,Lula,PA
4010282,Lula,PA
4410159,Nulo,PA
2615531,Lula,PA
1693263,Jair Bolsonaro,PA
1904350,Lula,PA
2720245,Jair Bolsonaro,PA
2733751,Lula,PA
4301906,Lula,PA
655831,Lula,PA
1705843,Jair Bolsonaro,PA
1276188,Jair Bolsonaro,PA
3328100,Simone Tebet,PA
3704330,Lula,PA
4236198,Lula,PA
4602324,Jair Bolsonaro,PA
2785008,Lula,PA
4220695,Jair Bolsonaro,PA
1075474,Jair Bolsonaro,PA
1860249,Jair Bolsonaro,PA
5057301,Jair Bolsonaro,PA
1753860,Lula,PA
4874603,Lula,PA
2414985,Lula,PA
1437539,Lula,PA
1611266,Jair Bolsonaro,PA
443256,Jair Bolsonaro,PA
884602,Jair Bolsonaro,PA
2001908,Jair Bolsonaro,PA
4149604,Lula,PA
3601596,Simone Tebet,PA
1505026,Lula,PA
1616599,Jair Bolsonaro,PA
2337339,Jair Bolsonaro,PA
1068283,Jair Bolsonaro,PA
2214492,Lula,PA
3156080,Jair Bolsonaro,PA
5190884,Lula,PA
4085097,Jair Bolsonaro,PA
3678228,Jair Bolsonaro,PA
489466,Lula,PA
3652607,Lula,PA
2602182,Jair Bolsonaro,PA
2322591,Lula,PA
2834933,Lula,PA
3702797,Lula,PA
2869702,Jair Bolsonaro,PA
3284896,Jair Bolsonaro,PA
4999512,Jair Bolsonaro,PA
4836051,Jair Bolsonaro,PA
2093061,Ciro Gomes,PA
2358909,Jair Bolsonaro,PA
4414975,Lula,PA
3079922,Lula,PA
4498648,Lula,PA
2394087,Lula,PA
5170452,Jair Bolsonaro,PA
4719209,Jair Bolsonaro,PA
2610435,Lula,PA
3274051,Jair Bolsonaro,PA
3269589,Simone Tebet,PA
4113601,Jair Bolsonaro,PA
1068862,Lula,PA
4880129,Lula,PA
4511111,Lula,PA
613943,Lula,PA
2091105,Lula,PA
2827877,Jair Bolsonaro,PA
1101422,Lula,PA
1843484,Jair Bolsonaro,PA
4522986,Jair Bolsonaro,PA
499711,Lula,PA
1280020,Ciro Gomes,PA
1323090,Lula,PA
2483073,Jair Bolsonaro,PA
4042765,Lula,PA
4896774,Lula,PA
3042337,Jair Bolsonaro,PA
4520668,Jair Bolsonaro,PA
1297980,Lula,PA
1725678,Lula,PA
5230719,Lula,PA
3930878,Jair Bolsonaro,PA
4654963,Jair Bolsonaro,PA
5061978,Jair Bolsonaro,PA
2522689,Lula,PA
2619464,Lula,PA
4525331,Jair Bolsonaro,PA
1456298,Jair Bolsonaro,PA
1339848,Lula,PA
4673108,Lula,PA
2520166,Jair Bolsonaro,PA
1753109,Lula,PA
2354577,Lula,PA
3011721,Jair Bolsonaro,PA
5230362,Jair Bolsonaro,PA
1915688,Lula,PA
2304884,Jair Bolsonaro,PA
4863899,Lula,PA
3532719,Lula,PA
596532,Lula,PA
3202450,Jair Bolsonaro,PA
3545338,Jair Bolsonaro,PA
1491984,Jair Bolsonaro,PA
1598226,Lula,PA
1907600,Ciro Gomes,PA
4361267,Jair Bolsonaro,PA
2642824,Lula,PA
1611712,Jair Bolsonaro,PA
2823261,Jair Bolsonaro,PA
3472919,Lula,PA
2885208,Lula,PA
2731451,Simone Tebet,PA
3853260,Lula,PA
1768038,Branco,PA
4424432,Jair Bolsonaro,PA
2378371,Jair Bolsonaro,PA
4455618,Jair Bolsonaro,PA
2490596,Lula,PA
3361828,Jair Bolsonaro,PA
3079306,Lula,PA
1510901,Lula,PA
3291615,Jair Bolsonaro,PA
950137,Jair Bolsonaro,PA
1162438,Lula,PA
5035718,Jair Bolsonaro,PA
1581969,Lula,PA
4196440,Ciro Gomes,PA
1731494,Lula,PA
1718706,Jair Bolsonaro,PA
2869214,Jair Bolsonaro,PA
2771120,Lula,PA
889805,Lula,PA
2662495,Lula,PA
3900329,Lula,PA
1325450,Lula,PA
3135795,Jair Bolsonaro,PA
5101653,Lula,PA
5137378,Felipe D'Avila,PA
1653950,Lula,PA
2506428,Ciro Gomes,PA
3438183,Lula,PA
2870974,Lula,PA
1891065,Lula,PA
1856480,Jair Bolsonaro,PA
875493,Jair Bolsonaro,PA
3945858,Lula,PA
539154,Simone Tebet,PA
731811,Lula,PA
3853892,Lula,PA
3132236,Lula,PA
911559,Simone Tebet,PA
2207991,Lula,PA
514745,Lula,PA
807678,Nulo,PA
1808863,Lula,PA
1116218,Jair Bolsonaro,PA
4679422,Jair Bolsonaro,PA
2541402,Lula,PA
3668355,Lula,PA
2793680,Jair Bolsonaro,PA
1097234,Lula,PA
2545788,Jair Bolsonaro,PA
2896672,Lula,PA
487219,Lula,PA
4326887,Lula,PA
4573776,Lula,PA
4880828,Jair Bolsonaro,PA
1706844,Jair Bolsonaro,PA
5103396,Jair Bolsonaro,PA
3111267,Nulo,PA
4898714,Jair Bolsonaro,PA
3262539,Lula,PA
4508334,Jair Bolsonaro,PA
3948106,Lula,PA
1791974,Ciro Gomes,PA
3744496,Jair Bolsonaro,PA
4617019,Lula,PA
1944666,Jair Bolsonaro,PA
3310488,Lula,PA
824443,Jair Bolsonaro,PA
2946000,Lula,PA
4455393,Lula,PA
4853037,Lula,PA
1216426,Lula,PA
1896219,Jair Bolsonaro,PA
870904,Lula,PA
3075875,Nulo,PA
1585055,Jair Bolsonaro,PA
483653,Lula,PA
1641472,Lula,PA
4582852,Jair Bolsonaro,PA
2391157,Lula,PA
3606705,Ciro Gomes,PA
3286556,Lula,PA
1780992,Jair Bolsonaro,PA
5170351,Jair Bolsonaro,PA
4799657,Jair Bolsonaro,PA
2621689,Lula,PA
1032326,Jair Bolsonaro,PA
709997,Lula,PA
