,nome,estado
1320754,Jair Bolsonaro,AM
1761988,Nulo,AM
1246495,Lula,AM
1918768,Jair Bolsonaro,AM
231068,Lula,AM
1484958,Jair Bolsonaro,AM
626088,Lula,AM
6244,Ciro Gomes,AM
1653862,Jair Bolsonaro,AM
484822,Lula,AM
250825,Lula,AM
328445,Lula,AM
694630,Lula,AM
1672590,Jair Bolsonaro,AM
2213475,Lula,AM
518165,Lula,AM
1929557,Jair Bolsonaro,AM
2355206,Jair Bolsonaro,AM
852819,Jair Bolsonaro,AM
54739,Lula,AM
2323684,Jair Bolsonaro,AM
1475402,Jair Bolsonaro,AM
1490179,Jair Bolsonaro,AM
305446,Lula,AM
2034712,Ciro Gomes,AM
2302757,Jair Bolsonaro,AM
1069589,Jair Bolsonaro,AM
2196288,Lula,AM
1818721,Jair Bolsonaro,AM
1583446,Simone Tebet,AM
2220894,Jair Bolsonaro,AM
1906482,Jair Bolsonaro,AM
1334909,Jair Bolsonaro,AM
908534,Jair Bolsonaro,AM
1250169,Lula,AM
1286812,Ciro Gomes,AM
561191,Lula,AM
666155,Jair Bolsonaro,AM
73012,Ciro Gomes,AM
168763,Lula,AM
170020,Lula,AM
897231,Jair Bolsonaro,AM
1868994,Jair Bolsonaro,AM
1346662,Jair Bolsonaro,AM
1594516,Jair Bolsonaro,AM
1921642,Jair Bolsonaro,AM
1200651,Lula,AM
454340,Lula,AM
1633248,Simone Tebet,AM
2328988,Jair Bolsonaro,AM
480872,Lula,AM
800446,Lula,AM
1500318,Jair Bolsonaro,AM
1515175,Jair Bolsonaro,AM
1079138,Jair Bolsonaro,AM
994984,Jair Bolsonaro,AM
1348193,Jair Bolsonaro,AM
1335772,Jair Bolsonaro,AM
1345410,Jair Bolsonaro,AM
2413395,Nulo,AM
472468,Lula,AM
1326140,Simone Tebet,AM
118751,Jair Bolsonaro,AM
1592076,Jair Bolsonaro,AM
1328162,Jair Bolsonaro,AM
2022897,Jair Bolsonaro,AM
488258,Lula,AM
617882,Lula,AM
2044750,Lula,AM
1203322,Lula,AM
2043515,Jair Bolsonaro,AM
436947,Lula,AM
520059,Lula,AM
1139787,Lula,AM
1316785,Jair Bolsonaro,AM
715886,Nulo,AM
2361272,Simone Tebet,AM
1631906,Simone Tebet,AM
412988,Lula,AM
425656,Lula,AM
208017,Lula,AM
421194,Lula,AM
1915404,Lula,AM
2354147,Jair Bolsonaro,AM
2019318,Jair Bolsonaro,AM
1171503,Lula,AM
1382254,Jair Bolsonaro,AM
547240,Jair Bolsonaro,AM
501294,Lula,AM
149864,Branco,AM
1113632,Lula,AM
814787,Lula,AM
2123522,Lula,AM
1131981,Lula,AM
1661137,Jair Bolsonaro,AM
808998,Lula,AM
55088,Lula,AM
193142,Lula,AM
92764,Jair Bolsonaro,AM
1871654,Jair Bolsonaro,AM
1182077,Jair Bolsonaro,AM
1869514,Lula,AM
277872,Lula,AM
483051,Lula,AM
1649290,Simone Tebet,AM
1266521,Jair Bolsonaro,AM
265762,Lula,AM
1004954,Jair Bolsonaro,AM
1827343,Lula,AM
186384,Lula,AM
1197874,Jair Bolsonaro,AM
579665,Lula,AM
2404697,Soraya Thronicke,AM
852982,Lula,AM
865757,Lula,AM
54051,Jair Bolsonaro,AM
1742337,Branco,AM
1850559,Lula,AM
716864,Lula,AM
1604316,Jair Bolsonaro,AM
2372794,Jair Bolsonaro,AM
1359983,Jair Bolsonaro,AM
902027,Jair Bolsonaro,AM
2179766,Lula,AM
2414922,Nulo,AM
2181637,Lula,AM
2082219,Lula,AM
1845865,Lula,AM
1945664,Lula,AM
2258057,Jair Bolsonaro,AM
1634427,Nulo,AM
1100670,Simone Tebet,AM
1985684,Lula,AM
675794,Lula,AM
2051048,Lula,AM
98954,Jair Bolsonaro,AM
2379450,Simone Tebet,AM
1318397,Jair Bolsonaro,AM
1066404,Jair Bolsonaro,AM
29075,Lula,AM
1676090,Jair Bolsonaro,AM
2048485,Lula,AM
1162456,Jair Bolsonaro,AM
1736807,Jair Bolsonaro,AM
638607,Lula,AM
908009,Jair Bolsonaro,AM
1809724,Jair Bolsonaro,AM
1050351,Jair Bolsonaro,AM
12750,Lula,AM
1139813,Lula,AM
1838228,Lula,AM
2121949,Lula,AM
1200551,Lula,AM
381496,Lula,AM
1758908,Ciro Gomes,AM
1626774,Jair Bolsonaro,AM
1798923,Lula,AM
1746842,Jair Bolsonaro,AM
795748,Nulo,AM
2078934,Lula,AM
2282267,Jair Bolsonaro,AM
2032574,Lula,AM
324684,Lula,AM
1308736,Jair Bolsonaro,AM
238915,Lula,AM
49250,Jair Bolsonaro,AM
513882,Lula,AM
940648,Jair Bolsonaro,AM
5411,Lula,AM
2196874,Lula,AM
162651,Lula,AM
851013,Lula,AM
490776,Lula,AM
337711,Lula,AM
1965241,Jair Bolsonaro,AM
242617,Lula,AM
1241529,Jair Bolsonaro,AM
2355403,Jair Bolsonaro,AM
2098984,Lula,AM
19822,Lula,AM
853015,Lula,AM
197245,Lula,AM
1587891,Simone Tebet,AM
746955,Lula,AM
100149,Jair Bolsonaro,AM
339875,Lula,AM
1988602,Jair Bolsonaro,AM
105207,Jair Bolsonaro,AM
42184,Jair Bolsonaro,AM
47276,Jair Bolsonaro,AM
1679942,Simone Tebet,AM
69193,Jair Bolsonaro,AM
1870200,Lula,AM
2135027,Lula,AM
653063,Lula,AM
1283654,Jair Bolsonaro,AM
1579798,Jair Bolsonaro,AM
1228235,Jair Bolsonaro,AM
2220970,Jair Bolsonaro,AM
1761780,Nulo,AM
1137671,Lula,AM
148898,Jair Bolsonaro,AM
1365015,Jair Bolsonaro,AM
1920699,Lula,AM
1377809,Jair Bolsonaro,AM
2334269,Jair Bolsonaro,AM
2229360,Jair Bolsonaro,AM
346270,Lula,AM
1337445,Jair Bolsonaro,AM
1993683,Simone Tebet,AM
723956,Lula,AM
1128093,Lula,AM
878227,Jair Bolsonaro,AM
2025516,Jair Bolsonaro,AM
171600,Lula,AM
109904,Lula,AM
1064777,Jair Bolsonaro,AM
2406231,Simone Tebet,AM
71264,Jair Bolsonaro,AM
1323698,Jair Bolsonaro,AM
513609,Lula,AM
1846328,Lula,AM
636430,Lula,AM
315966,Lula,AM
442691,Lula,AM
1606112,Jair Bolsonaro,AM
735931,Lula,AM
650899,Lula,AM
2090523,Lula,AM
1390184,Simone Tebet,AM
1995768,Jair Bolsonaro,AM
1281178,Jair Bolsonaro,AM
876008,Jair Bolsonaro,AM
1306555,Jair Bolsonaro,AM
1811854,Jair Bolsonaro,AM
1018049,Jair Bolsonaro,AM
697407,Lula,AM
109098,Lula,AM
958814,Lula,AM
102542,Lula,AM
1912336,Jair Bolsonaro,AM
1390848,Jair Bolsonaro,AM
1153349,Lula,AM
2394531,Padre Kelmon,AM
2012453,Jair Bolsonaro,AM
315634,Lula,AM
2200065,Branco,AM
1372883,Jair Bolsonaro,AM
677660,Lula,AM
1265744,Jair Bolsonaro,AM
1193949,Jair Bolsonaro,AM
698606,Lula,AM
2233823,Jair Bolsonaro,AM
1085937,Jair Bolsonaro,AM
1341742,Jair Bolsonaro,AM
2019591,Jair Bolsonaro,AM
1450379,Jair Bolsonaro,AM
1481442,Jair Bolsonaro,AM
889723,Lula,AM
2002644,Lula,AM
1122192,Lula,AM
1633164,Simone Tebet,AM
52947,Jair Bolsonaro,AM
899568,Jair Bolsonaro,AM
398450,Lula,AM
316303,Lula,AM
1633955,Jair Bolsonaro,AM
550179,Lula,AM
950936,Jair Bolsonaro,AM
1201679,Lula,AM
258836,Lula,AM
656966,Lula,AM
2373287,Jair Bolsonaro,AM
946073,Jair Bolsonaro,AM
2003403,Lula,AM
2350896,Jair Bolsonaro,AM
1551567,Jair Bolsonaro,AM
1908021,Lula,AM
2093231,Lula,AM
281289,Lula,AM
2019611,Jair Bolsonaro,AM
718932,Lula,AM
522144,Lula,AM
631772,Jair Bolsonaro,AM
553617,Lula,AM
50792,Jair Bolsonaro,AM
2411135,Nulo,AM
1305621,Jair Bolsonaro,AM
1349690,Jair Bolsonaro,AM
539507,Lula,AM
628355,Lula,AM
105093,Jair Bolsonaro,AM
699591,Lula,AM
1040497,Jair Bolsonaro,AM
2355138,Jair Bolsonaro,AM
20643,Jair Bolsonaro,AM
1224924,Padre Kelmon,AM
225608,Lula,AM
274567,Lula,AM
13404,Lula,AM
2238826,Jair Bolsonaro,AM
33255,Lula,AM
829140,Lula,AM
1806159,Jair Bolsonaro,AM
99500,Jair Bolsonaro,AM
701018,Lula,AM
1775905,Jair Bolsonaro,AM
821844,Lula,AM
1483736,Jair Bolsonaro,AM
979175,Jair Bolsonaro,AM
1118956,Lula,AM
2176709,Lula,AM
535321,Lula,AM
1056722,Lula,AM
314917,Lula,AM
253850,Lula,AM
701716,Lula,AM
2397205,Nulo,AM
1578347,Jair Bolsonaro,AM
1756304,Branco,AM
575507,Jair Bolsonaro,AM
34501,Jair Bolsonaro,AM
1994045,Lula,AM
776997,Lula,AM
1998513,Lula,AM
2358919,Jair Bolsonaro,AM
1369745,Jair Bolsonaro,AM
214920,Lula,AM
720699,Lula,AM
1503424,Jair Bolsonaro,AM
2104503,Lula,AM
2205018,Branco,AM
1394964,Jair Bolsonaro,AM
2092162,Lula,AM
1489297,Jair Bolsonaro,AM
2035981,Jair Bolsonaro,AM
2182129,Simone Tebet,AM
819179,Lula,AM
733401,Lula,AM
192293,Jair Bolsonaro,AM
1228601,Jair Bolsonaro,AM
1654406,Jair Bolsonaro,AM
639414,Lula,AM
130232,Simone Tebet,AM
199301,Lula,AM
945642,Lula,AM
2176855,Lula,AM
590988,Lula,AM
1970454,Jair Bolsonaro,AM
2258240,Jair Bolsonaro,AM
716399,Lula,AM
1301935,Jair Bolsonaro,AM
485478,Lula,AM
588799,Lula,AM
1121091,Lula,AM
2185444,Lula,AM
1519941,Jair Bolsonaro,AM
211408,Lula,AM
1917678,Jair Bolsonaro,AM
1746391,Jair Bolsonaro,AM
175956,Lula,AM
1453093,Jair Bolsonaro,AM
1150962,Lula,AM
2108049,Simone Tebet,AM
433280,Jair Bolsonaro,AM
882164,Jair Bolsonaro,AM
2271701,Nulo,AM
2153482,Lula,AM
154551,Lula,AM
243719,Jair Bolsonaro,AM
1478527,Jair Bolsonaro,AM
630571,Lula,AM
1816687,Jair Bolsonaro,AM
2065061,Jair Bolsonaro,AM
243264,Lula,AM
878273,Jair Bolsonaro,AM
287255,Lula,AM
2175752,Lula,AM
871073,Lula,AM
538041,Lula,AM
1062282,Lula,AM
2063330,Lula,AM
1242922,Jair Bolsonaro,AM
1149238,Lula,AM
487455,Lula,AM
796185,Lula,AM
1243752,Jair Bolsonaro,AM
1780643,Jair Bolsonaro,AM
1116769,Lula,AM
420304,Lula,AM
2231089,Jair Bolsonaro,AM
1919913,Lula,AM
670836,Lula,AM
331757,Lula,AM
2321173,Jair Bolsonaro,AM
208230,Lula,AM
2014217,Lula,AM
633727,Lula,AM
1681002,Jair Bolsonaro,AM
485696,Jair Bolsonaro,AM
2414128,Nulo,AM
896998,Jair Bolsonaro,AM
301012,Lula,AM
412083,Lula,AM
226981,Lula,AM
2366614,Jair Bolsonaro,AM
834511,Jair Bolsonaro,AM
545907,Lula,AM
24745,Lula,AM
1968179,Lula,AM
656281,Lula,AM
380482,Lula,AM
1080701,Lula,AM
13257,Lula,AM
1421724,Jair Bolsonaro,AM
217107,Lula,AM
1953146,Lula,AM
2260014,Jair Bolsonaro,AM
766776,Lula,AM
1181313,Jair Bolsonaro,AM
935664,Jair Bolsonaro,AM
2287336,Jair Bolsonaro,AM
1603372,Jair Bolsonaro,AM
