,nome,estado
838179,Marcos Rogerio,RO
940178,Coronel Marcos Rocha,RO
964187,Marcos Rogerio,RO
632731,Daniel Pereira,RO
85857,Marcos Rogerio,RO
500621,Coronel Marcos Rocha,RO
1374493,Coronel Marcos Rocha,RO
543568,Léo Moraes,RO
436496,Coronel Marcos Rocha,RO
1036476,Coronel Marcos Rocha,RO
100967,Coronel Marcos Rocha,RO
1333562,Marcos Rogerio,RO
1145451,Coronel Marcos Rocha,RO
278890,Coronel Marcos Rocha,RO
700890,Coronel Marcos Rocha,RO
954299,Marcos Rogerio,RO
341617,Marcos Rogerio,RO
996825,Daniel Pereira,RO
100422,Marcos Rogerio,RO
651400,Coronel Marcos Rocha,RO
588543,Léo Moraes,RO
819129,Coronel Marcos Rocha,RO
774078,Coronel Marcos Rocha,RO
390600,Léo Moraes,RO
402496,Marcos Rogerio,RO
399219,Léo Moraes,RO
1350984,Marcos Rogerio,RO
596385,Coronel Marcos Rocha,RO
74499,Coronel Marcos Rocha,RO
1317961,Nulo,RO
1304734,Marcos Rogerio,RO
513771,Marcos Rogerio,RO
403772,Coronel Marcos Rocha,RO
1122331,Daniel Pereira,RO
788966,Coronel Marcos Rocha,RO
285025,Coronel Marcos Rocha,RO
568882,Coronel Marcos Rocha,RO
548071,Nulo,RO
787545,Léo Moraes,RO
1311628,Coronel Marcos Rocha,RO
1374645,Marcos Rogerio,RO
1008197,Marcos Rogerio,RO
402813,Marcos Rogerio,RO
1083725,Marcos Rogerio,RO
1262768,Coronel Marcos Rocha,RO
1280302,Coronel Marcos Rocha,RO
545867,Nulo,RO
1004615,Léo Moraes,RO
851652,Marcos Rogerio,RO
109613,Marcos Rogerio,RO
222577,Nulo,RO
850486,Nulo,RO
444528,Coronel Marcos Rocha,RO
51138,Coronel Marcos Rocha,RO
1209727,Coronel Marcos Rocha,RO
521213,Daniel Pereira,RO
1364752,Coronel Marcos Rocha,RO
1343877,Coronel Marcos Rocha,RO
326579,Marcos Rogerio,RO
316359,Marcos Rogerio,RO
183260,Coronel Marcos Rocha,RO
365765,Marcos Rogerio,RO
1039482,Coronel Marcos Rocha,RO
750800,Coronel Marcos Rocha,RO
316889,Nulo,RO
164844,Marcos Rogerio,RO
589743,Coronel Marcos Rocha,RO
1039410,Léo Moraes,RO
948282,Daniel Pereira,RO
356444,Daniel Pereira,RO
61695,Marcos Rogerio,RO
96737,Léo Moraes,RO
594111,Coronel Marcos Rocha,RO
664987,Coronel Marcos Rocha,RO
725550,Marcos Rogerio,RO
210581,Daniel Pereira,RO
220854,Marcos Rogerio,RO
1048077,Coronel Marcos Rocha,RO
1341504,Marcos Rogerio,RO
636629,Nulo,RO
256697,Léo Moraes,RO
944467,Marcos Rogerio,RO
1142050,Marcos Rogerio,RO
1320254,Nulo,RO
957687,Marcos Rogerio,RO
130904,Marcos Rogerio,RO
1066643,Coronel Marcos Rocha,RO
1132843,Marcos Rogerio,RO
1350653,Léo Moraes,RO
789259,Coronel Marcos Rocha,RO
318459,Coronel Marcos Rocha,RO
260214,Coronel Marcos Rocha,RO
682219,Coronel Marcos Rocha,RO
927711,Coronel Marcos Rocha,RO
1137339,Coronel Marcos Rocha,RO
106063,Marcos Rogerio,RO
587673,Branco,RO
296146,Coronel Marcos Rocha,RO
1108206,Coronel Marcos Rocha,RO
955373,Marcos Rogerio,RO
1058807,Marcos Rogerio,RO
473546,Marcos Rogerio,RO
786172,Marcos Rogerio,RO
961213,Marcos Rogerio,RO
1236470,Marcos Rogerio,RO
1039087,Branco,RO
987675,Nulo,RO
81526,Daniel Pereira,RO
932784,Coronel Marcos Rocha,RO
534886,Marcos Rogerio,RO
1156311,Marcos Rogerio,RO
1233765,Léo Moraes,RO
665129,Coronel Marcos Rocha,RO
689998,Marcos Rogerio,RO
716215,Coronel Marcos Rocha,RO
1101438,Coronel Marcos Rocha,RO
1159351,Coronel Marcos Rocha,RO
1032038,Coronel Marcos Rocha,RO
688183,Léo Moraes,RO
1318047,Coronel Marcos Rocha,RO
982437,Léo Moraes,RO
579424,Coronel Marcos Rocha,RO
743866,Marcos Rogerio,RO
1265950,Daniel Pereira,RO
898194,Daniel Pereira,RO
375086,Marcos Rogerio,RO
1377719,Coronel Marcos Rocha,RO
500652,Marcos Rogerio,RO
1209011,Coronel Marcos Rocha,RO
681148,Léo Moraes,RO
796158,Marcos Rogerio,RO
570887,Coronel Marcos Rocha,RO
1298526,Marcos Rogerio,RO
540588,Daniel Pereira,RO
356106,Coronel Marcos Rocha,RO
1003059,Marcos Rogerio,RO
1289251,Coronel Marcos Rocha,RO
200663,Coronel Marcos Rocha,RO
592769,Marcos Rogerio,RO
1258116,Coronel Marcos Rocha,RO
1048902,Marcos Rogerio,RO
993591,Coronel Marcos Rocha,RO
1019398,Coronel Marcos Rocha,RO
860776,Marcos Rogerio,RO
209272,Marcos Rogerio,RO
215785,Coronel Marcos Rocha,RO
1249717,Coronel Marcos Rocha,RO
925331,Marcos Rogerio,RO
840575,Marcos Rogerio,RO
872649,Coronel Marcos Rocha,RO
59198,Coronel Marcos Rocha,RO
869096,Coronel Marcos Rocha,RO
824042,Marcos Rogerio,RO
667246,Léo Moraes,RO
1006306,Coronel Marcos Rocha,RO
1163012,Marcos Rogerio,RO
667975,Coronel Marcos Rocha,RO
290380,Nulo,RO
230491,Coronel Marcos Rocha,RO
814463,Léo Moraes,RO
1203983,Léo Moraes,RO
704762,Nulo,RO
178050,Coronel Marcos Rocha,RO
284275,Léo Moraes,RO
1329683,Marcos Rogerio,RO
1114300,Léo Moraes,RO
368877,Marcos Rogerio,RO
1264767,Marcos Rogerio,RO
140489,Marcos Rogerio,RO
160101,Coronel Marcos Rocha,RO
137493,Marcos Rogerio,RO
869724,Nulo,RO
1032001,Coronel Marcos Rocha,RO
1207960,Coronel Marcos Rocha,RO
187117,Marcos Rogerio,RO
335101,Coronel Marcos Rocha,RO
620949,Marcos Rogerio,RO
38235,Coronel Marcos Rocha,RO
67650,Coronel Marcos Rocha,RO
145662,Coronel Marcos Rocha,RO
1052044,Marcos Rogerio,RO
665089,Marcos Rogerio,RO
1057717,Léo Moraes,RO
534649,Nulo,RO
1042840,Léo Moraes,RO
1160396,Marcos Rogerio,RO
747795,Marcos Rogerio,RO
139788,Marcos Rogerio,RO
862647,Marcos Rogerio,RO
828503,Coronel Marcos Rocha,RO
754759,Marcos Rogerio,RO
1153171,Marcos Rogerio,RO
1377280,Marcos Rogerio,RO
760482,Daniel Pereira,RO
1315117,Coronel Marcos Rocha,RO
183678,Coronel Marcos Rocha,RO
88772,Léo Moraes,RO
650295,Coronel Marcos Rocha,RO
918090,Marcos Rogerio,RO
218459,Marcos Rogerio,RO
647618,Marcos Rogerio,RO
227333,Nulo,RO
1157694,Léo Moraes,RO
1302557,Coronel Marcos Rocha,RO
584318,Daniel Pereira,RO
824914,Marcos Rogerio,RO
392907,Coronel Marcos Rocha,RO
1061261,Branco,RO
954608,Coronel Marcos Rocha,RO
564415,Marcos Rogerio,RO
259068,Coronel Marcos Rocha,RO
634681,Coronel Marcos Rocha,RO
55290,Marcos Rogerio,RO
682968,Coronel Marcos Rocha,RO
406224,Coronel Marcos Rocha,RO
820954,Marcos Rogerio,RO
535425,Marcos Rogerio,RO
1307244,Coronel Marcos Rocha,RO
572549,Coronel Marcos Rocha,RO
1264014,Marcos Rogerio,RO
247677,Marcos Rogerio,RO
893384,Nulo,RO
287400,Léo Moraes,RO
1351400,Marcos Rogerio,RO
507611,Daniel Pereira,RO
4666,Coronel Marcos Rocha,RO
742094,Coronel Marcos Rocha,RO
579233,Coronel Marcos Rocha,RO
96662,Marcos Rogerio,RO
603779,Coronel Marcos Rocha,RO
141240,Daniel Pereira,RO
1233324,Marcos Rogerio,RO
961224,Nulo,RO
931459,Coronel Marcos Rocha,RO
259521,Marcos Rogerio,RO
1362913,Coronel Marcos Rocha,RO
489474,Daniel Pereira,RO
288683,Coronel Marcos Rocha,RO
905615,Coronel Marcos Rocha,RO
758370,Marcos Rogerio,RO
217873,Coronel Marcos Rocha,RO
1171816,Marcos Rogerio,RO
62279,Léo Moraes,RO
568978,Nulo,RO
833239,Léo Moraes,RO
620146,Coronel Marcos Rocha,RO
398052,Marcos Rogerio,RO
744445,Daniel Pereira,RO
1050881,Daniel Pereira,RO
683509,Daniel Pereira,RO
160467,Coronel Marcos Rocha,RO
492207,Coronel Marcos Rocha,RO
615464,Coronel Marcos Rocha,RO
1360241,Marcos Rogerio,RO
1111130,Coronel Marcos Rocha,RO
192864,Marcos Rogerio,RO
1197335,Coronel Marcos Rocha,RO
60791,Nulo,RO
1251274,Coronel Marcos Rocha,RO
162174,Coronel Marcos Rocha,RO
141053,Nulo,RO
147979,Nulo,RO
16630,Léo Moraes,RO
609531,Coronel Marcos Rocha,RO
1233549,Marcos Rogerio,RO
1148866,Marcos Rogerio,RO
361233,Daniel Pereira,RO
892037,Coronel Marcos Rocha,RO
768131,Marcos Rogerio,RO
601494,Marcos Rogerio,RO
1312300,Léo Moraes,RO
1261549,Coronel Marcos Rocha,RO
147381,Marcos Rogerio,RO
518905,Nulo,RO
190099,Daniel Pereira,RO
1165003,Coronel Marcos Rocha,RO
205105,Coronel Marcos Rocha,RO
1367318,Marcos Rogerio,RO
312956,Marcos Rogerio,RO
461390,Coronel Marcos Rocha,RO
698123,Coronel Marcos Rocha,RO
38747,Marcos Rogerio,RO
13592,Branco,RO
270271,Marcos Rogerio,RO
214676,Nulo,RO
418474,Marcos Rogerio,RO
925262,Nulo,RO
111396,Marcos Rogerio,RO
606872,Daniel Pereira,RO
90449,Coronel Marcos Rocha,RO
288768,Coronel Marcos Rocha,RO
258812,Marcos Rogerio,RO
1342384,Coronel Marcos Rocha,RO
541141,Marcos Rogerio,RO
231069,Marcos Rogerio,RO
1181212,Marcos Rogerio,RO
599952,Léo Moraes,RO
631716,Coronel Marcos Rocha,RO
